"order_id","customer_id","order_date","product_id","category","quantity","total_amount","discount"
485,326,2023-10-16,29,"Продукты",2,107.06,0.01
486,748,2023-02-10,133,"Книги",10,167.04,0.1
487,601,2023-12-16,54,"Книги",9,288.85,0.22
488,542,2023-01-28,146,"Книги",3,255.09,0.46
489,618,2023-01-25,114,"Косметика",6,235.49,0.14
490,103,2023-03-08,134,"Книги",4,116.45,0.43
491,755,2023-03-02,194,"Книги",1,172,0.42
492,345,2023-04-08,140,"Электроника",10,122.54,0.46
493,258,2023-10-14,125,"Продукты",6,309.09,0.3
494,934,2023-10-05,8,"Электроника",1,244.51,0.02
495,393,2023-04-17,110,"Книги",5,494.15,0.27
496,184,2023-09-29,197,"Продукты",7,481.18,0.29
497,843,2023-02-08,103,"Электроника",9,82.68,0.34
498,390,2023-02-18,127,"Продукты",5,372.12,0.45
499,799,2023-05-14,32,"Косметика",5,225.25,0.14
500,197,2023-01-03,156,"Электроника",2,44.86,0.14
501,654,2023-08-18,195,"Одежда",1,344.64,0.01
502,192,2023-09-22,103,"Книги",7,471.65,0.24
503,746,2023-08-16,187,"Одежда",5,215.52,0.08
504,559,2023-03-21,16,"Электроника",2,55.74,0.28
505,193,2023-11-10,137,"Электроника",1,379.93,0.37
506,425,2023-05-04,111,"Продукты",6,51.56,0.49
507,906,2023-08-08,122,"Электроника",2,307.6,0.37
508,49,2023-07-21,79,"Книги",9,251.83,0.19
509,460,2023-10-22,129,"Книги",1,99.55,0.02
510,22,2023-11-16,86,"Косметика",6,473.42,0.31
511,769,2023-11-22,67,"Косметика",9,482.08,0.08
512,747,2023-10-28,111,"Одежда",2,331.42,0.19
513,377,2023-04-01,50,"Косметика",10,218.12,0.13
514,132,2023-05-10,106,"Косметика",6,386.83,0.11
515,579,2023-02-28,8,"Одежда",4,236.5,0.26
516,187,2023-09-18,113,"Книги",7,279.05,0.21
517,53,2023-07-06,74,"Продукты",5,343.21,0.32
518,934,2023-09-26,87,"Электроника",10,249.76,0.43
519,637,2023-08-28,93,"Электроника",10,102,0.17
520,59,2023-04-09,120,"Электроника",10,238.71,0.26
521,837,2023-07-21,13,"Электроника",10,271.45,0.3
522,682,2023-12-08,186,"Косметика",6,10.69,0.36
523,702,2023-03-23,172,"Электроника",9,438.98,0.44
524,404,2023-06-28,181,"Одежда",9,279.05,0.29
525,162,2023-09-17,117,"Книги",10,343.06,0.32
526,87,2023-09-06,169,"Книги",2,481.71,0.35
527,228,2023-04-15,31,"Электроника",10,216.84,0.49
528,569,2023-11-27,50,"Книги",10,65.12,0.46
529,660,2023-07-24,13,"Косметика",4,101.3,0.07
530,905,2023-09-24,191,"Электроника",9,491.78,0.45
531,539,2023-08-04,66,"Продукты",1,190.87,0.19
532,174,2023-02-22,36,"Электроника",10,469,0.14
533,174,2023-03-07,50,"Одежда",9,468.75,0.15
534,3,2023-07-28,83,"Одежда",8,449.83,0.21
535,607,2023-01-16,171,"Одежда",8,234.92,0.46
536,703,2023-10-04,137,"Косметика",5,292.27,0.27
537,402,2023-07-07,11,"Электроника",8,369.31,0.02
538,138,2023-06-08,164,"Одежда",8,241.34,0.35
539,481,2023-05-19,60,"Книги",9,449.79,0.07
540,936,2023-09-23,62,"Одежда",7,44.78,0.39
541,767,2023-05-02,151,"Косметика",1,151.44,0.37
542,596,2023-10-25,113,"Одежда",10,264.38,0.23
543,821,2023-06-03,139,"Электроника",8,75.98,0.09
544,869,2023-08-30,78,"Косметика",8,225.06,0.34
545,966,2023-06-24,36,"Продукты",3,311.91,0.04
546,669,2023-01-29,40,"Электроника",7,112.43,0.49
547,750,2023-08-21,99,"Косметика",4,126.47,0.36
548,708,2023-01-18,24,"Косметика",1,172.87,0.35
549,475,2023-01-23,160,"Книги",4,196.68,0.12
550,905,2023-08-19,21,"Электроника",7,198.88,0.18
551,168,2023-05-27,30,"Косметика",8,425.68,0.09
552,87,2023-01-06,1,"Косметика",6,414.69,0.24
553,496,2023-01-15,47,"Одежда",6,469.83,0.29
554,218,2023-05-21,122,"Косметика",3,66.06,0.48
555,332,2023-11-16,193,"Косметика",6,190.77,0.46
556,202,2023-08-05,168,"Продукты",1,237.94,0.15
557,110,2023-03-02,156,"Одежда",9,328.19,0.08
558,119,2023-01-24,124,"Одежда",7,303.53,0.46
559,619,2023-07-26,90,"Электроника",7,487.47,0.24
560,727,2023-01-11,95,"Одежда",8,127.26,0.01
561,54,2023-07-11,161,"Одежда",8,435.6,0.19
562,569,2023-04-19,89,"Косметика",6,358.01,0.44
563,27,2023-06-06,173,"Электроника",7,298.64,0.47
564,226,2023-09-22,44,"Продукты",1,481.73,0.17
565,592,2023-06-04,197,"Продукты",6,315.68,0.17
566,110,2023-12-26,139,"Книги",5,279.92,0.4
567,729,2023-05-04,9,"Продукты",4,13.78,0.21
568,924,2023-09-04,21,"Продукты",3,151.51,0.31
569,527,2023-06-03,48,"Электроника",9,282.68,0.33
570,753,2023-07-22,173,"Одежда",10,304.7,0.41
571,870,2023-03-23,8,"Одежда",10,45.11,0.04
572,23,2023-06-05,132,"Одежда",7,310.46,0.43
573,317,2023-06-10,46,"Электроника",6,179.31,0.16
574,339,2023-01-08,46,"Электроника",9,443.33,0.48
575,778,2023-11-19,194,"Косметика",6,479.98,0.34
576,141,2023-11-15,32,"Электроника",1,189.69,0.22
577,574,2023-10-02,106,"Электроника",6,258.09,0.07
578,870,2023-11-04,60,"Книги",6,254.34,0.46
579,769,2023-03-18,18,"Одежда",3,174.05,0.42
580,267,2023-02-17,146,"Электроника",5,221.23,0.2
581,365,2023-11-05,199,"Книги",5,80.02,0.3
582,794,2023-11-13,3,"Косметика",7,75.7,0.32
583,762,2023-10-23,142,"Одежда",5,337.07,0.25
584,586,2023-04-03,158,"Косметика",3,400.41,0.43
585,123,2023-08-08,117,"Книги",2,311.06,0.24
586,493,2023-07-14,146,"Электроника",4,206.83,0.27
587,847,2023-09-16,82,"Электроника",5,321.72,0.32
588,337,2023-08-27,76,"Продукты",10,333.68,0.47
589,367,2023-09-22,97,"Одежда",1,278.46,0.09
590,904,2023-12-30,113,"Книги",1,86.68,0.22
591,100,2023-07-28,93,"Косметика",1,269.08,0.27
592,710,2023-10-07,73,"Электроника",10,249.91,0.18
593,458,2023-07-16,42,"Книги",3,427.6,0.32
594,603,2023-01-11,56,"Продукты",10,367.65,0.04
595,212,2023-11-30,68,"Книги",9,246.82,0.45
596,504,2023-04-21,78,"Электроника",4,440.7,0.41
597,281,2023-06-22,51,"Продукты",5,70.76,0.11
598,511,2023-03-26,165,"Книги",4,83.28,0.04
599,536,2023-12-28,184,"Книги",4,280.23,0.12
600,592,2023-01-26,190,"Продукты",7,238.48,0.1
601,876,2023-12-13,184,"Книги",6,94.73,0.19
602,528,2023-04-26,71,"Одежда",2,51.85,0.31
603,755,2023-02-11,138,"Книги",6,323.8,0.1
604,3,2023-03-02,69,"Одежда",7,29.44,0.16
605,824,2023-06-07,138,"Продукты",7,44.25,0.49
606,224,2023-04-28,170,"Косметика",7,126.58,0.09
607,149,2023-08-21,103,"Электроника",3,347.15,0.23
608,743,2023-08-31,45,"Продукты",1,94.86,0.45
609,195,2023-03-30,119,"Продукты",8,133.52,0.17
610,522,2023-08-23,143,"Продукты",5,372.35,0.47
611,341,2023-10-08,69,"Электроника",6,424.51,0.05
612,647,2023-07-18,68,"Продукты",7,394.97,0.06
613,659,2023-06-08,163,"Одежда",7,298.82,0.45
614,925,2023-08-19,4,"Одежда",9,397.46,0.12
615,301,2023-01-23,141,"Продукты",9,188.91,0.12
616,170,2023-09-26,158,"Косметика",4,258.76,0.42
617,375,2023-02-06,166,"Продукты",6,286.97,0.12
618,686,2023-10-08,129,"Одежда",8,313.56,0.28
619,408,2023-05-17,147,"Книги",5,379.63,0.27
620,861,2023-07-22,148,"Электроника",5,237.98,0.2
621,504,2023-03-18,89,"Косметика",3,154.03,0.17
622,158,2023-07-16,170,"Продукты",9,288.68,0.38
623,619,2023-06-21,90,"Одежда",5,475.84,0.21
624,941,2023-07-23,22,"Продукты",5,280.9,0.44
625,227,2023-08-04,37,"Книги",6,61.67,0.49
626,554,2023-12-24,161,"Одежда",6,104.27,0.44
627,755,2023-05-22,132,"Продукты",9,281.6,0.08
628,98,2023-10-07,71,"Книги",1,285.15,0.16
629,423,2023-07-28,76,"Книги",2,305.58,0.17
630,820,2023-01-05,135,"Косметика",4,496.03,0.3
631,213,2023-12-22,110,"Книги",6,51.01,0.17
632,309,2023-12-22,116,"Книги",9,129.74,0.11
633,427,2023-04-03,10,"Одежда",9,283.26,0.15
634,683,2023-02-04,152,"Одежда",3,102.27,0.16
635,766,2023-07-07,138,"Электроника",1,394.02,0.46
636,26,2023-05-21,84,"Косметика",6,200.73,0.08
637,97,2023-03-21,189,"Косметика",8,53.07,0.04
638,117,2023-04-02,23,"Электроника",3,249.23,0.09
639,958,2023-11-01,130,"Одежда",9,81.53,0.48
640,646,2023-02-12,102,"Книги",5,29.28,0.3
641,826,2023-07-08,75,"Продукты",8,110.88,0.19
642,791,2023-03-20,36,"Электроника",4,265.81,0.2
643,938,2023-02-15,134,"Электроника",5,199.96,0.22
644,425,2023-07-25,170,"Продукты",4,95.96,0.02
645,252,2023-11-20,146,"Косметика",2,280.01,0.34
646,444,2023-03-30,13,"Одежда",5,412.35,0.04
647,685,2023-02-06,21,"Книги",7,210.06,0.15
648,466,2023-08-02,60,"Продукты",10,451.67,0.15
649,751,2023-10-27,43,"Продукты",6,363.37,0.33
650,85,2023-03-29,73,"Книги",8,225.23,0.48
651,33,2023-12-19,43,"Продукты",5,499.52,0.5
652,907,2023-07-29,54,"Электроника",5,71.65,0.37
653,104,2023-05-31,155,"Продукты",4,197.32,0.24
654,685,2023-08-31,123,"Электроника",1,136.04,0.12
655,398,2023-10-18,78,"Книги",3,333.46,0.42
656,130,2023-11-05,73,"Одежда",7,38.13,0.24
657,998,2023-02-27,111,"Продукты",9,234.51,0.5
658,301,2023-02-02,16,"Продукты",10,421.5,0.05
659,256,2023-04-16,164,"Книги",10,130.98,0.18
660,126,2023-09-25,191,"Книги",4,24.65,0.02
661,547,2023-12-07,91,"Одежда",2,55.93,0.45
662,156,2023-12-21,135,"Одежда",5,294.45,0.17
663,557,2023-08-02,34,"Одежда",6,109.52,0.2
664,144,2023-12-23,47,"Одежда",5,440.02,0.11
665,464,2023-06-10,133,"Одежда",3,309.63,0.42
666,237,2023-07-03,61,"Электроника",5,191.42,0.07
667,941,2023-06-17,121,"Книги",5,464.76,0.16
668,136,2023-04-16,42,"Продукты",1,61.43,0.41
669,249,2023-02-08,182,"Электроника",7,18.97,0.5
670,765,2023-05-29,24,"Одежда",6,20.17,0.04
671,503,2023-05-18,18,"Продукты",10,495.95,0.33
672,614,2023-11-30,134,"Электроника",7,107.6,0.01
673,102,2023-12-07,85,"Косметика",9,98.28,0.07
674,968,2023-02-18,64,"Книги",10,53.69,0.1
675,890,2023-05-09,65,"Продукты",10,229.45,0.44
676,95,2023-03-15,166,"Электроника",8,349.47,0.11
677,933,2023-06-03,6,"Продукты",5,308.64,0.12
678,983,2023-09-15,131,"Одежда",2,479.61,0.27
679,256,2023-07-03,168,"Продукты",9,455.03,0.26
680,233,2023-03-21,198,"Книги",4,66.72,0.46
681,522,2023-01-13,110,"Одежда",1,158.43,0.16
682,379,2023-11-29,52,"Электроника",9,327.22,0.45
683,188,2023-01-01,113,"Электроника",8,489.99,0.38
684,331,2023-09-09,167,"Книги",8,39.86,0.5
685,987,2023-12-03,23,"Книги",7,228.32,0.15
686,919,2023-08-03,12,"Книги",1,302.03,0.48
687,161,2023-09-13,3,"Электроника",7,163.52,0.22
688,214,2023-09-24,78,"Продукты",6,490.4,0.28
689,271,2023-01-17,83,"Книги",7,318.86,0.13
690,68,2023-08-06,125,"Электроника",10,71.13,0.27
691,828,2023-10-08,58,"Одежда",4,189.34,0.49
692,615,2023-01-08,27,"Электроника",1,340.27,0.26
693,491,2023-06-25,151,"Одежда",2,67.09,0.35
694,138,2023-09-12,148,"Косметика",6,316.15,0.33
695,712,2023-10-16,194,"Одежда",1,406.16,0.01
696,223,2023-02-04,42,"Книги",9,38.64,0.18
697,988,2023-11-04,45,"Одежда",2,220.15,0.3
698,355,2023-11-17,44,"Продукты",2,466.36,0.26
699,685,2023-10-31,167,"Книги",6,206.06,0.1
700,84,2023-05-10,197,"Книги",2,385.9,0.02
701,695,2023-11-07,105,"Одежда",1,102.19,0.44
702,120,2023-03-29,93,"Книги",4,115.82,0.44
703,688,2023-08-16,32,"Одежда",7,90.96,0.12
704,8,2023-12-28,198,"Электроника",8,105.2,0.04
705,864,2023-03-22,5,"Одежда",10,208.18,0.17
706,899,2023-08-30,132,"Книги",2,192.95,0.4
707,105,2023-01-22,16,"Электроника",9,424.59,0.23
708,176,2023-12-02,169,"Электроника",6,220.71,0.33
709,587,2023-01-12,147,"Электроника",3,179.47,0.31
710,141,2023-04-17,68,"Косметика",6,231.34,0.01
711,103,2023-08-23,51,"Одежда",4,155.25,0.13
712,530,2023-11-22,122,"Косметика",5,275.39,0.41
713,871,2023-08-13,20,"Электроника",8,145.11,0.01
714,341,2023-08-18,9,"Электроника",4,355.24,0.37
715,133,2023-10-02,173,"Продукты",9,328.17,0.47
716,543,2023-06-30,71,"Продукты",5,180.95,0.43
717,312,2023-11-21,36,"Косметика",7,110.57,0.05
718,532,2023-10-16,135,"Продукты",1,352.01,0.06
719,722,2023-11-26,138,"Продукты",1,493.04,0.32
720,103,2023-05-24,184,"Продукты",4,67.85,0.41
721,753,2023-09-11,17,"Одежда",9,130.59,0.3
722,707,2023-05-28,115,"Продукты",3,253.72,0.04
723,752,2023-07-20,111,"Электроника",7,79.79,0.32
724,264,2023-08-18,146,"Одежда",1,272.64,0.33
725,275,2023-01-13,14,"Электроника",6,416.26,0.48
726,114,2023-12-04,200,"Электроника",6,469.26,0.15
727,266,2023-10-11,5,"Одежда",8,95.87,0.19
728,207,2023-10-03,85,"Книги",3,358.49,0.26
729,829,2023-09-28,175,"Книги",2,56.63,0.22
730,268,2023-10-22,134,"Книги",4,33.07,0.12
731,163,2023-07-10,11,"Книги",8,445.52,0.3
732,692,2023-02-27,1,"Косметика",10,295.73,0.22
733,624,2023-05-10,128,"Книги",10,243.86,0.48
734,32,2023-06-02,29,"Электроника",6,399.76,0.39
735,701,2023-06-02,75,"Продукты",3,465.46,0.12
736,566,2023-02-02,54,"Электроника",8,275.31,0.48
737,490,2023-05-08,198,"Электроника",7,198.16,0.36
738,418,2023-03-13,57,"Одежда",2,233.86,0.08
739,488,2023-08-12,31,"Электроника",5,326.99,0.42
740,641,2023-06-10,110,"Одежда",1,74.5,0.07
741,461,2023-02-17,170,"Одежда",5,55.22,0.27
742,519,2023-12-03,175,"Продукты",7,325.7,0.17
743,203,2023-10-22,66,"Одежда",2,174.07,0.47
744,11,2023-05-14,15,"Косметика",5,269.09,0.3
745,589,2023-12-08,38,"Книги",10,434.33,0.29
746,959,2023-05-27,148,"Одежда",6,496.98,0.33
747,613,2023-09-18,45,"Косметика",8,486.32,0.05
748,738,2023-03-10,141,"Электроника",2,336.92,0.35
749,143,2023-08-25,24,"Продукты",4,160.94,0.49
750,37,2023-06-22,136,"Одежда",4,220.79,0
751,398,2023-01-30,145,"Одежда",7,330.73,0.04
752,485,2023-08-09,140,"Электроника",10,473.47,0.43
753,256,2023-03-30,166,"Книги",9,139.78,0.14
754,346,2023-05-03,37,"Книги",4,154.78,0.28
755,689,2023-03-30,91,"Одежда",7,445.32,0.32
756,412,2023-06-08,149,"Косметика",8,94.04,0.41
757,722,2023-02-27,112,"Продукты",7,365.7,0.38
758,827,2023-05-05,174,"Книги",1,376.73,0.2
759,630,2023-06-17,3,"Одежда",7,211.24,0.14
760,273,2023-04-14,146,"Косметика",6,179.92,0.49
761,946,2023-09-27,1,"Продукты",1,187.42,0.22
762,39,2023-05-31,96,"Продукты",10,497.92,0.33
763,418,2023-02-10,198,"Книги",2,196.16,0.34
764,204,2023-09-11,143,"Продукты",1,56.9,0
765,222,2023-06-09,92,"Электроника",7,459.49,0.11
766,163,2023-12-20,64,"Книги",5,311.47,0.01
767,660,2023-03-21,151,"Продукты",3,271.77,0.34
768,474,2023-01-17,5,"Электроника",6,320.49,0.1
769,985,2023-06-30,193,"Электроника",8,25.69,0.24
770,520,2023-06-24,62,"Электроника",10,195.65,0
771,276,2023-03-06,7,"Косметика",7,192.93,0.37
772,668,2023-04-14,198,"Продукты",6,228.43,0.25
773,951,2023-09-15,81,"Косметика",3,190.38,0.17
774,366,2023-11-15,31,"Косметика",5,423.86,0.13
775,97,2023-09-07,139,"Книги",6,470.48,0.18
776,696,2023-01-05,44,"Косметика",2,424.86,0.17
777,558,2023-11-16,114,"Продукты",1,375.61,0.11
778,341,2023-10-07,165,"Одежда",7,397.1,0.07
779,760,2023-06-08,109,"Электроника",4,416.16,0.01
780,184,2023-12-18,91,"Косметика",2,89.47,0.04
781,610,2023-10-25,69,"Электроника",7,471.05,0.42
782,318,2023-07-19,36,"Косметика",7,144.58,0.37
783,69,2023-10-20,130,"Одежда",2,153.9,0.15
784,426,2023-06-17,11,"Продукты",10,317.38,0.33
785,268,2023-03-29,166,"Косметика",5,230.25,0.03
786,259,2023-05-26,155,"Электроника",9,97.18,0.22
787,378,2023-12-07,43,"Продукты",1,334.14,0.43
788,18,2023-09-19,114,"Электроника",6,239.62,0.29
789,242,2023-12-10,48,"Косметика",10,196.47,0.43
790,178,2023-09-25,144,"Электроника",10,255.03,0.08
791,943,2023-07-28,156,"Продукты",5,391.11,0.25
792,961,2023-01-04,84,"Одежда",7,38.12,0.28
793,392,2023-09-20,13,"Косметика",9,181.8,0.44
794,627,2023-06-25,149,"Продукты",9,306.97,0.45
795,488,2023-11-06,15,"Продукты",1,174.97,0.14
796,542,2023-11-24,117,"Одежда",8,306.19,0.07
797,148,2023-11-01,34,"Косметика",5,483.6,0.12
798,819,2023-08-13,175,"Косметика",6,78.49,0.04
799,674,2023-10-05,189,"Продукты",10,331.79,0.43
800,448,2023-12-05,11,"Одежда",5,150.82,0.43
801,277,2023-02-06,27,"Книги",4,39.03,0.37
802,180,2023-09-08,160,"Продукты",6,135.35,0.11
803,83,2023-05-12,135,"Одежда",7,18.47,0.47
804,637,2023-05-18,200,"Одежда",10,251.11,0.02
805,506,2023-10-26,160,"Электроника",7,267.79,0.1
806,747,2023-06-22,123,"Электроника",2,488.73,0.42
807,594,2023-10-04,129,"Электроника",8,362.33,0.49
808,40,2023-05-31,125,"Электроника",2,39.97,0.32
809,792,2023-09-01,129,"Косметика",6,130.98,0.22
810,938,2023-12-28,143,"Электроника",9,356.38,0.04
811,157,2023-04-27,133,"Одежда",1,52.9,0.47
812,418,2023-12-05,29,"Книги",9,487.19,0.18
813,790,2023-07-08,177,"Книги",10,451.84,0.08
814,900,2023-04-11,143,"Продукты",4,76.64,0.5
815,215,2023-08-20,128,"Одежда",9,280.18,0.14
816,913,2023-02-16,184,"Одежда",9,417.24,0.18
817,236,2023-03-08,104,"Электроника",7,252.77,0.4
818,375,2023-12-05,189,"Продукты",2,456.51,0.29
819,660,2023-01-05,174,"Косметика",1,345.15,0.06
820,691,2023-12-12,192,"Книги",7,478.98,0.26
821,295,2023-11-21,138,"Одежда",2,18.8,0.21
822,521,2023-05-03,191,"Книги",6,328.8,0.07
823,831,2023-04-25,93,"Продукты",10,409.45,0.33
824,702,2023-02-17,144,"Одежда",6,46.88,0.44
